method,method2,x,y,radius,true_disc,min_dist
Starnet + BLiP,BLiP (q=0.65),0.2628205120563507,0.46794870495796204,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.26035255193710327,0.48480814695358276,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.1754966825246811,0.943708598613739,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.12251655757427216,0.943708598613739,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.17768594622612,0.9545454382896423,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.5064102411270142,0.942307710647583,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.48969072103500366,0.9536082744598389,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.6763361096382141,0.9440118074417114,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.6773504018783569,0.9508547186851501,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.042465753853321075,0.48630136251449585,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.07523215562105179,0.9452368021011353,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.15562914311885834,0.9503311514854431,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.22268584370613098,0.9486947655677795,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.21710611879825592,0.9428163766860962,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.057692307978868484,0.942307710647583,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.09602648764848709,0.9569536447525024,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.05993150547146797,0.9537671208381653,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.65),0.438144326210022,0.9432989954948425,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.2384129911661148,0.9443608522415161,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.2525773048400879,0.561855673789978,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.09000000357627869,0.5699999928474426,0.01414213515818119,0,
Starnet + BLiP,BLiP (q=0.65),0.7625187635421753,0.5616955161094666,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.2642890214920044,0.5669460296630859,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.2615894079208374,0.5529801249504089,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.2525773048400879,0.5412371158599854,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.06953642517328262,0.5728476643562317,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.7680412530899048,0.5721649527549744,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.273874968290329,0.5782402753829956,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.06957855820655823,0.5813883543014526,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.65),0.04970981180667877,0.9627649188041687,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.7243589758872986,0.5064102411270142,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.03719008341431618,0.9628099203109741,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.5705128312110901,0.49358972907066345,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.5662392973899841,0.497863233089447,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.3512396812438965,0.797520637512207,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.13398343324661255,0.9397707581520081,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.23278018832206726,0.9225444793701172,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.10042735189199448,0.4209401607513428,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.05629139021039009,0.9172185659408569,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.2016129046678543,0.9274193644523621,0.011404948309063911,1,
Starnet + BLiP,BLiP (q=0.65),0.4793814420700073,0.9123711585998535,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.24172185361385345,0.9238410592079163,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.08870967477560043,0.41129031777381897,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.65),0.1357615888118744,0.9238410592079163,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.12179487198591232,0.9166666865348816,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.4602648913860321,0.8245033025741577,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.07051282376050949,0.9294871687889099,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.6735537052154541,0.9297520518302917,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.17671233415603638,0.932876706123352,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.1816239356994629,0.9337607026100159,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.10670194029808044,0.9338624477386475,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.65),0.4294871687889099,0.4423076808452606,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.4867549538612366,0.9304635524749756,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.21900826692581177,0.9297520518302917,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.42271316051483154,0.40646520256996155,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.06198346987366676,0.9049586653709412,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.12122433632612228,0.9030501842498779,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.65),0.034574467688798904,0.375,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.05993150547146797,0.8955479264259338,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.65),0.04059829190373421,0.3782051205635071,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.7231404781341553,0.37603306770324707,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.46694216132164,0.8966942429542542,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.6972602605819702,0.37945204973220825,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.65),0.30128204822540283,0.45512819290161133,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.5410959124565125,0.45068493485450745,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.5413222908973694,0.4586776793003082,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.49253639578819275,0.9385862946510315,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.4423076808452606,0.9337607026100159,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.31456953287124634,0.44701987504959106,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.4294871687889099,0.45512819290161133,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.16225165128707886,0.943708598613739,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.7783505320549011,0.592783510684967,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.22164948284626007,0.7268041372299194,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.14095744490623474,0.7260638475418091,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.4537671208381653,0.7208904027938843,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.65),0.17326731979846954,0.7206506133079529,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.65),0.19143879413604736,0.7196216583251953,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.18041236698627472,0.7268041372299194,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.1694214940071106,0.7148760557174683,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.3659793734550476,0.7268041372299194,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.56443190574646,0.7150149941444397,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.36538460850715637,0.7158119678497314,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.6013698577880859,0.7191780805587769,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.65),0.14743590354919434,0.7115384340286255,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.9536082744598389,0.7268041372299194,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.5794702172279358,0.7317880988121033,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.13917525112628937,0.7371134161949158,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.16129618883132935,0.6991953253746033,0.0004135127237532288,1,
Starnet + BLiP,BLiP (q=0.65),0.9058219194412231,0.7037671208381653,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.65),0.6217948794364929,0.6987179517745972,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.17768594622612,0.7066115736961365,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.27000001072883606,0.7099999785423279,0.01414213515818119,0,
Starnet + BLiP,BLiP (q=0.65),0.69017094373703,0.6987179517745972,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.6688033938407898,0.6987179517745972,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.35256409645080566,0.6987179517745972,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.23400312662124634,0.701228678226471,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.4917355477809906,0.7809917330741882,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.6258277893066406,0.7847682237625122,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.3164985477924347,0.7774787545204163,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.65),0.6192052960395813,0.7781456708908081,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.32692307233810425,0.7756410241127014,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.5547945499420166,0.7630137205123901,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.65),0.5549450516700745,0.7593406438827515,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.65),0.7569608092308044,0.7957838177680969,0.0005157598643563688,1,
Starnet + BLiP,BLiP (q=0.65),0.7561983466148376,0.78925621509552,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.3430851101875305,0.789893627166748,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.8505154848098755,0.7989690899848938,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.6147511601448059,0.7441012263298035,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.35256409645080566,0.75,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.22863247990608215,0.7371794581413269,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.9514991044998169,0.736331582069397,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.65),0.26288658380508423,0.7474226951599121,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.22435897588729858,0.7414529919624329,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.4760638177394867,0.7367021441459656,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.13869863748550415,0.7482876777648926,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.65),0.15322580933570862,0.75,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.65),0.42819148302078247,0.6303191781044006,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.20999999344348907,0.6299999952316284,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.65),0.23509933054447174,0.6258277893066406,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.11157024651765823,0.6157024502754211,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.7838639616966248,0.6246007680892944,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.09308510273694992,0.603723406791687,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.3077601492404938,0.6428571343421936,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.65),0.42230457067489624,0.6420488953590393,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.7739361524581909,0.603723406791687,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.12179487198591232,0.8910256624221802,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.9536082744598389,0.592783510684967,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.9335106611251831,0.5930851101875305,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.7913907170295715,0.5927152037620544,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.7644628286361694,0.5991735458374023,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.7632978558540344,0.5877659320831299,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.7582781314849854,0.5794702172279358,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.9214876294136047,0.5909090638160706,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.08762886375188828,0.592783510684967,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.20958903431892395,0.6616438627243042,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.65),0.36538460850715637,0.6858974099159241,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.2338709682226181,0.6854838728904724,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.65),0.21581196784973145,0.6944444179534912,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.22054794430732727,0.6917808055877686,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.17032788693904877,0.6856305003166199,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.27685949206352234,0.6900826692581177,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.15562914311885834,0.6788079738616943,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.7649006843566895,0.6721854209899902,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.42527472972869873,0.6714285612106323,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.65),0.28145694732666016,0.6788079738616943,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.4982363283634186,0.6763668656349182,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.65),0.27246809005737305,0.6823185682296753,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.4294871687889099,0.6858974099159241,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.16223403811454773,0.6728723645210266,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.56611567735672,0.85537189245224,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.374172180891037,0.8576158881187439,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.036082472652196884,0.8608247637748718,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.6729452013969421,0.8476027250289917,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.65),0.3874172270298004,0.8443708419799805,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.37945204973220825,0.8506849408149719,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.6143617033958435,0.8484042286872864,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.049145299941301346,0.8440170884132385,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.5206185579299927,0.8505154848098755,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.6322314143180847,0.8388429880142212,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.39403972029685974,0.8509933948516846,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.6157024502754211,0.8388429880142212,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.0452127642929554,0.8377659320831299,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.5558510422706604,0.832446813583374,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.28021979331970215,0.19890110194683075,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.65),0.03938356041908264,0.840753436088562,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.65),0.053418803960084915,0.8482906222343445,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.17307692766189575,0.2884615361690521,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.10904255509376526,0.875,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.5299999713897705,0.3499999940395355,0.01414213515818119,1,
Starnet + BLiP,BLiP (q=0.65),0.5434738993644714,0.8854398131370544,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.5705128312110901,0.8910256624221802,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.5505319237709045,0.8856382966041565,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.5448718070983887,0.33974358439445496,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.3969072103500366,0.8711340427398682,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.17287233471870422,0.8803191781044006,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.1143617033958435,0.8696808218955994,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.40576425194740295,0.8713405132293701,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.65),0.592783510684967,0.32474225759506226,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.6157024502754211,0.3181818127632141,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.5198675394058228,0.8112582564353943,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.5140693187713623,0.32136237621307373,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.5599315166473389,0.8613013625144958,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.65),0.18351063132286072,0.3058510720729828,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.25824177265167236,0.29120880365371704,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.65),0.2780821919441223,0.195890411734581,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.40419501066207886,0.3441043198108673,0.0008017083746381104,1,
Starnet + BLiP,BLiP (q=0.65),0.2780821919441223,0.801369845867157,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.65),0.48793938755989075,0.09561775624752045,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.5,0.10824742168188095,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.48076921701431274,0.8012820482254028,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.5320512652397156,0.09615384787321091,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.2851239740848541,0.797520637512207,0.005843857768923044,1,
Starnet + BLiP,BLiP (q=0.65),0.5132978558540344,0.125,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.4423076808452606,0.8141025900840759,0.009065471589565277,0,
Starnet + BLiP,BLiP (q=0.65),0.4234201908111572,0.809286892414093,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.7980132699012756,0.11589404195547104,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.789893627166748,0.11968085169792175,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.27318674325942993,0.8037684559822083,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.7384105920791626,0.7980132699012756,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.745726466178894,0.8012820482254028,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.5412371158599854,0.08762886375188828,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.5602739453315735,0.8287671208381653,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.6258839964866638,0.1789250373840332,0.0010001510381698608,1,
Starnet + BLiP,BLiP (q=0.65),0.6274725198745728,0.17692308127880096,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.65),0.476591557264328,0.8390519618988037,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.6428442001342773,0.16006682813167572,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.65),0.561965823173523,0.8354700803756714,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.4586776793003082,0.8140496015548706,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.517594575881958,0.13445620238780975,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.9700000286102295,0.15000000596046448,0.01414213515818119,0,
Starnet + BLiP,BLiP (q=0.65),0.6446208357810974,0.1419753134250641,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.65),0.6440908908843994,0.1440909057855606,0.0006428243359550834,0,
Starnet + BLiP,BLiP (q=0.65),0.1738249510526657,0.3517829477787018,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.19072164595127106,0.35567009449005127,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.21074379980564117,0.3595041334629059,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.7188392281532288,0.3670633137226105,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.65),0.18041236698627472,0.3659793734550476,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.06198346987366676,0.85537189245224,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.4722823202610016,0.7292608618736267,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.3066455125808716,0.46452370285987854,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.65),0.2661093473434448,0.7391448616981506,0.0015540808672085404,1,
Starnet + BLiP,BLiP (q=0.65),0.40728476643562317,0.8774834275245667,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.25901171565055847,0.5744297504425049,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.9285714030265808,0.5917107462882996,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.65),0.08021978288888931,0.5549450516700745,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.65),0.6356382966041565,0.8484042286872864,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.1494845300912857,0.45876288414001465,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.47350993752479553,0.7450330853462219,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.2140410989522934,0.8681507110595703,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.65),0.9494680762290955,0.7739361524581909,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.8776520490646362,0.39957568049430847,0.0010001510381698608,0,
Starnet + BLiP,BLiP (q=0.65),0.5841696858406067,0.743409276008606,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.4370467960834503,0.4073497951030731,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.6854304671287537,0.9503311514854431,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.623711347579956,0.7371134161949158,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.3429153859615326,0.1656775176525116,0.0010001510381698608,1,
Starnet + BLiP,BLiP (q=0.65),0.9707446694374084,0.21010638773441315,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.09504131972789764,0.25206610560417175,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.037351641803979874,0.31581100821495056,0.0006428243359550834,0,
Starnet + BLiP,BLiP (q=0.65),0.055676642805337906,0.29094693064689636,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.12179487198591232,0.2628205120563507,0.009065471589565277,1,
Starnet + BLiP,BLiP (q=0.65),0.04314002767205238,0.2652050852775574,0.0010001510381698608,1,
Starnet + BLiP,BLiP (q=0.65),0.04505494609475136,0.2670329809188843,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.65),0.0670103058218956,0.27319586277008057,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.05371900647878647,0.27685949206352234,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.12809917330741882,0.27685949206352234,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.09788359701633453,0.2777777910232544,0.001247101929038763,0,
Starnet + BLiP,BLiP (q=0.65),0.09308510273694992,0.27925533056259155,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.10264900326728821,0.28145694732666016,0.004682826343923807,1,
Starnet + BLiP,BLiP (q=0.65),0.5,0.27483442425727844,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.6209677457809448,0.3790322542190552,0.011404948309063911,0,
Starnet + BLiP,BLiP (q=0.65),0.6074380278587341,0.3677685856819153,0.005843857768923044,0,
Starnet + BLiP,BLiP (q=0.65),0.6160886883735657,0.3657478094100952,0.0019372788956388831,0,
Starnet + BLiP,BLiP (q=0.65),0.7866520881652832,0.3745441138744354,0.0005157598643563688,0,
Starnet + BLiP,BLiP (q=0.65),0.7877272963523865,0.375,0.0006428243359550834,0,
Starnet + BLiP,BLiP (q=0.65),0.9635761380195618,0.5132450461387634,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.9214876890182495,0.513464629650116,0.001247101929038763,1,
Starnet + BLiP,BLiP (q=0.65),0.9722222089767456,0.5149572491645813,0.0030218239407986403,1,
Starnet + BLiP,BLiP (q=0.65),0.943493127822876,0.5188356041908264,0.0024215986486524343,1,
Starnet + BLiP,BLiP (q=0.65),0.9536082744598389,0.5206185579299927,0.007289760746061802,0,
Starnet + BLiP,BLiP (q=0.65),0.938829779624939,0.5239361524581909,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.8945205211639404,0.5273972749710083,0.0019372788956388831,1,
Starnet + BLiP,BLiP (q=0.65),0.8995726704597473,0.5277777910232544,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.938034176826477,0.5320512652397156,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.9122340679168701,0.46010637283325195,0.0037612062878906727,0,
Starnet + BLiP,BLiP (q=0.65),0.9228723645210266,0.46010637283325195,0.0037612062878906727,1,
Starnet + BLiP,BLiP (q=0.65),0.9370861053466797,0.4602648913860321,0.004682826343923807,0,
Starnet + BLiP,BLiP (q=0.65),0.9057477712631226,0.46191802620887756,0.0024215986486524343,0,
Starnet + BLiP,BLiP (q=0.65),0.9637711644172668,0.5379869937896729,0.00021324088447727263,0,
Starnet + BLiP,BLiP (q=0.65),0.9294871687889099,0.46367520093917847,0.0030218239407986403,0,
Starnet + BLiP,BLiP (q=0.65),0.9432989954948425,0.5412371158599854,0.007289760746061802,1,
Starnet + BLiP,BLiP (q=0.65),0.9689965844154358,0.46828731894493103,0.0015540808672085404,0,
Starnet + BLiP,BLiP (q=0.65),0.4564282298088074,0.5275010466575623,0.0006428243359550834,0,
